LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily
48741151109,"V’ënen Taute: Alpalak",-15.99722,167.1825,5810,rain,ren,ren,,nu,,,0
48741151109,"V’ënen Taute: Alpalak",-15.99722,167.1825,5850,wind,win,win,,..,,,0
48741151109,"V’ënen Taute: Alpalak",-15.99722,167.1825,5920,thunder,tanda,tanda,,na-fl,,,0
48741151109,"V’ënen Taute: Alpalak",-15.99722,167.1825,5930,lightning,laetning,laetning,,"lɛf matɛn",,,0
48741153209,"V’ënen Taute: Benenavet",-16.02038,167.17671,5810,rain,ren,ren,,nu,,,0
48741153209,"V’ënen Taute: Benenavet",-16.02038,167.17671,5840,cloud,klaud,klaud,,narn,,,0
48741153209,"V’ënen Taute: Benenavet",-16.02038,167.17671,5850,wind,win,win,,nalɛn,,,0
48741153209,"V’ënen Taute: Benenavet",-16.02038,167.17671,5920,thunder,tanda,tanda,,navl,,,0
48741153209,"V’ënen Taute: Benenavet",-16.02038,167.17671,5930,lightning,laetning,laetning,,..,,,0
48741155209,"V’ënen Taute: Benmara",-16.05552,167.23261,5810,rain,ren,ren,,nu͂,,,0
48741155209,"V’ënen Taute: Benmara",-16.05552,167.23261,5840,cloud,klaud,klaud,,pɛknarɛn,,,0
48741155209,"V’ënen Taute: Benmara",-16.05552,167.23261,5850,wind,win,win,,na-lɛn,,,0
48741155209,"V’ënen Taute: Benmara",-16.05552,167.23261,5920,thunder,tanda,tanda,,na-vl,,,0
48741155209,"V’ënen Taute: Benmara",-16.05552,167.23261,5930,lightning,laetning,laetning,,"lɛv matɛn",,,0
48741157409,"V’ënen Taute: Unmet",-16.15371,167.26022,5810,rain,ren,ren,,nu,,,0
48741157409,"V’ënen Taute: Unmet",-16.15371,167.26022,5840,cloud,klaud,klaud,,pɛkmarɛn,,,0
48741157409,"V’ënen Taute: Unmet",-16.15371,167.26022,5850,wind,win,win,,na-lɛn,,,0
48741157409,"V’ënen Taute: Unmet",-16.15371,167.26022,5920,thunder,tanda,tanda,,na-vl,,,0
48741157409,"V’ënen Taute: Unmet",-16.15371,167.26022,5930,lightning,laetning,laetning,,"lɛv matn",,,0
48741158409,"V’ënen Taute: Hamax",-16.111,167.249,5810,rain,ren,ren,,nu,,,0
48741158409,"V’ënen Taute: Hamax",-16.111,167.249,5840,cloud,klaud,klaud,,narn,,,0
48741158409,"V’ënen Taute: Hamax",-16.111,167.249,5850,wind,win,win,,na-lɛn,,,0
48741158409,"V’ënen Taute: Hamax",-16.111,167.249,5920,thunder,tanda,tanda,,na-vl,,,0
48741158409,"V’ënen Taute: Hamax",-16.111,167.249,5930,lightning,laetning,laetning,,..,,,0
48741322109,"Espiegel’s Bay: Solwota",-15.979,167.192,5810,rain,ren,ren,,no-s,,,0
48741322109,"Espiegel’s Bay: Solwota",-15.979,167.192,5840,cloud,klaud,klaud,,..,,,0
48741322109,"Espiegel’s Bay: Solwota",-15.979,167.192,5850,wind,win,win,,laŋ,,,0
48741322109,"Espiegel’s Bay: Solwota",-15.979,167.192,5920,thunder,tanda,tanda,,ᵐbʷɛtekuɾ,,,0
