LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily
48741151109,"V’ënen Taute: Alpalak",-15.99722,167.1825,5010,day,dei,dei,,nu-tran,,,0
48741151109,"V’ënen Taute: Alpalak",-15.99722,167.1825,5020,night,naet,naet,,liɣat,,,0
48741151109,"V’ënen Taute: Alpalak",-15.99722,167.1825,510,year,yia,yia,,irɛta-pai,,,0
48741153209,"V’ënen Taute: Benenavet",-16.02038,167.17671,5010,day,dei,dei,,nutirɛn,,,0
48741153209,"V’ënen Taute: Benenavet",-16.02038,167.17671,5020,night,naet,naet,,liɣat,,,0
48741153209,"V’ënen Taute: Benenavet",-16.02038,167.17671,510,year,yia,yia,,..,,,0
48741155209,"V’ënen Taute: Benmara",-16.05552,167.23261,5010,day,dei,dei,,nu-trɛn,,,0
48741155209,"V’ënen Taute: Benmara",-16.05552,167.23261,5020,night,naet,naet,,liɣað̼,,,0
48741155209,"V’ënen Taute: Benmara",-16.05552,167.23261,510,year,yia,yia,,pai,,,0
48741157409,"V’ënen Taute: Unmet",-16.15371,167.26022,5010,day,dei,dei,,rɛn,,,0
48741157409,"V’ënen Taute: Unmet",-16.15371,167.26022,5020,night,naet,naet,,liɣɛt,,,0
48741157409,"V’ënen Taute: Unmet",-16.15371,167.26022,510,year,yia,yia,,pai,,,0
48741158409,"V’ënen Taute: Hamax",-16.111,167.249,5010,day,dei,dei,,nutirɛn,,,0
48741158409,"V’ënen Taute: Hamax",-16.111,167.249,5020,night,naet,naet,,liɣat,,,0
48741158409,"V’ënen Taute: Hamax",-16.111,167.249,510,year,yia,yia,,..,,,0
48741322109,"Espiegel’s Bay: Solwota",-15.979,167.192,5010,day,dei,dei,,rɛnɛn,,,0
48741322109,"Espiegel’s Bay: Solwota",-15.979,167.192,5020,night,naet,naet,,mɛlkɛn,,,0
48741322109,"Espiegel’s Bay: Solwota",-15.979,167.192,510,year,yia,yia,,ᵑgeka,,,0
48741324209,"Espiegel’s Bay: Litebral",-15.974,167.193,5010,day,dei,dei,,no-təɾan,,,0
48741324209,"Espiegel’s Bay: Litebral",-15.974,167.193,5020,night,naet,naet,,mælək,,,0
48741324209,"Espiegel’s Bay: Litebral",-15.974,167.193,510,year,yia,yia,,ᵑgɛka,,,0
48741324309,"Espiegel’s Bay: Unspecified",-15.98228,167.19103,5010,day,dei,dei,,renɛn,,,0
48741324309,"Espiegel’s Bay: Unspecified",-15.98228,167.19103,5020,night,naet,naet,,nɪ-mɪlɪkɪn,,,0
48741324309,"Espiegel’s Bay: Unspecified",-15.98228,167.19103,510,year,yia,yia,,ᵑgeka,,,0
48741326309,"Malua Bay: Coast",-15.98334,167.18798,5010,day,dei,dei,,..,,,0
48741326309,"Malua Bay: Coast",-15.98334,167.18798,5020,night,naet,naet,,lɛlɪk,,,0
48741326309,"Malua Bay: Coast",-15.98334,167.18798,510,year,yia,yia,,"ᵑgaka sɛɣal",,,0
48741327409,"Malua Bay: Petarmul",-16.00022,167.22137,5010,day,dei,dei,,lautɛrɪn,,,0
48741327409,"Malua Bay: Petarmul",-16.00022,167.22137,5020,night,naet,naet,,lɪmɛlɪk,,,0
48741327409,"Malua Bay: Petarmul",-16.00022,167.22137,510,year,yia,yia,,"ᵑgaka sɛɣal",,,0
48741328309,"Malua Bay: Tiptir",-15.9905,167.21991,5010,day,dei,dei,,lɛɾan,,,0
48741328309,"Malua Bay: Tiptir",-15.9905,167.21991,5020,night,naet,naet,,nɪmalək,,,0
48741328309,"Malua Bay: Tiptir",-15.9905,167.21991,510,year,yia,yia,,..,,,0
48741328409,"Malua Bay: Marasup",-15.99098,167.2198,5010,day,dei,dei,,laRan,,,0
48741328409,"Malua Bay: Marasup",-15.99098,167.2198,5020,night,naet,naet,,lapuŋ,,,0
48741328409,"Malua Bay: Marasup",-15.99098,167.2198,510,year,yia,yia,,ⁿgaka,,,0
48741345109,"Najit: Tanmial",-15.94786,167.18226,5010,day,dei,dei,,ran,,,0
48741345109,"Najit: Tanmial",-15.94786,167.18226,5020,night,naet,naet,,malɪk,,,0
48741345109,"Najit: Tanmial",-15.94786,167.18226,510,year,yia,yia,,ᵑgaka,,,0
48741365109,"Nese: Tanmial",-15.9305,167.17653,5010,day,dei,dei,,na-ran,,,0
48741365109,"Nese: Tanmial",-15.9305,167.17653,5020,night,naet,naet,,ᵐbun,,,0
48741365109,"Nese: Tanmial",-15.9305,167.17653,510,year,yia,yia,,na-ram,,,0
48741367209,"Nese: Sanboise",-15.91461,167.17833,5010,day,dei,dei,,ⁿdiran,,,0
48741367209,"Nese: Sanboise",-15.91461,167.17833,5020,night,naet,naet,,ᵐbu͂,,,0
48741367209,"Nese: Sanboise",-15.91461,167.17833,510,year,yia,yia,,..,,,0
